,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
642,953,90,rl,75.0,10125,pave,na,1,lvl,1,inside,1,mitchel,norm,norm,duplex,1.5fin,5,5,1977,1977,gable,compshg,plywood,plywood,none,0.0,3,3,cblock,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,3,y,5,1302,432,0,1734,0.0,0.0,2,0,4,2,4,8,7,0,0,attchd,1,2.0,539.0,3,3,3,0,0,0,0,0,0,0,0,na,0,8,2009,cod,126000
643,658,70,rl,80.0,8146,pave,na,1,lvl,1,corner,1,oldtown,norm,norm,1fam,2story,4,8,1900,2003,gable,compshg,metalsd,metalsd,none,0.0,4,4,brktil,2,3,1,1,0.0,1,0.0,405.0,405.0,gasa,4,y,5,717,322,0,1039,0.0,0.0,1,0,2,1,3,6,7,0,0,detchd,1,1.0,281.0,3,3,1,0,0,168,0,111,0,0,0,na,0,5,2009,wd ,114000
644,714,70,rm,60.0,9600,pave,na,1,lvl,1,inside,1,oldtown,norm,norm,1fam,2story,4,4,1910,1950,gable,compshg,vinylsd,vinylsd,none,0.0,4,4,brktil,2,3,1,1,0.0,1,0.0,677.0,677.0,gasa,3,y,5,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,7,0,0,detchd,1,2.0,720.0,3,3,1,0,0,160,0,0,0,0,0,na,0,6,2009,wd ,87500
645,1637,60,rl,98.0,12328,pave,na,2,lvl,1,inside,1,stonebr,norm,norm,1fam,2story,8,5,2005,2005,hip,compshg,vinylsd,vinylsd,stone,146.0,4,3,pconc,5,3,2,6,986.0,1,0.0,163.0,1149.0,gasa,5,y,5,1164,1377,0,2541,1.0,0.0,3,1,4,1,5,10,7,1,4,builtin,3,3.0,729.0,3,3,3,120,32,0,0,0,0,0,0,na,0,7,2007,wd ,349265
646,538,20,rl,76.0,10141,pave,na,2,lvl,1,inside,1,sawyerw,norm,norm,1fam,1story,8,5,2004,2004,gable,tar&grv,vinylsd,vinylsd,brkface,264.0,4,3,pconc,4,3,4,4,516.0,3,774.0,222.0,1512.0,gasa,5,y,5,1512,0,0,1512,0.0,0.0,2,0,3,1,4,6,7,0,0,attchd,2,3.0,845.0,3,3,3,210,36,0,0,0,0,0,0,na,0,1,2009,wd ,203000
647,546,20,rl,65.0,8529,pave,na,2,lvl,1,inside,1,sawyerw,norm,norm,1fam,1story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,1,6,20.0,1,0.0,1434.0,1454.0,gasa,5,y,5,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,7,1,3,attchd,2,2.0,527.0,3,3,3,290,39,0,0,0,0,0,0,na,0,4,2009,wd ,189000
648,533,60,fv,65.0,8127,pave,na,2,lvl,1,inside,1,somerst,norm,norm,1fam,2story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,1,6,410.0,1,0.0,402.0,812.0,gasa,5,y,5,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,7,0,0,attchd,2,2.0,628.0,3,3,3,0,45,0,0,0,0,0,0,na,0,3,2009,wd ,209000
649,718,70,rm,70.0,8400,pave,na,1,lvl,1,corner,1,oldtown,artery,norm,1fam,2story,6,7,1900,1950,gable,compshg,stucco,brkface,none,0.0,3,3,brktil,2,4,2,1,0.0,1,0.0,917.0,917.0,gasa,4,y,4,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,7,0,0,detchd,1,1.0,357.0,3,3,3,0,235,0,0,0,0,0,0,na,0,6,2009,wd ,160000
650,1830,20,rl,44.0,10751,pave,na,2,lvl,1,culdsac,1,sawyer,rrae,norm,1fam,1story,5,5,1974,1974,gable,compshg,plywood,plywood,brkface,44.0,3,3,cblock,2,3,4,5,787.0,1,0.0,250.0,1037.0,gasa,3,y,5,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,7,0,0,attchd,2,2.0,431.0,3,3,3,136,47,0,0,0,0,0,0,na,0,8,2007,wd ,129000
651,2929,20,rl,77.0,10010,pave,na,1,lvl,1,inside,3,mitchel,norm,norm,1fam,1story,5,5,1974,1975,gable,compshg,hdboard,hdboard,none,0.0,3,3,cblock,4,3,3,5,1071.0,2,123.0,195.0,1389.0,gasa,4,y,5,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,7,1,3,attchd,2,2.0,418.0,3,3,3,240,38,0,0,0,0,0,0,na,0,4,2006,wd ,170000
652,2207,30,rl,40.0,4280,pave,na,1,lvl,1,inside,1,crawfor,norm,norm,1fam,1story,5,6,1913,2002,gable,compshg,wdshing,stucco,none,0.0,3,3,pconc,3,3,1,2,365.0,1,0.0,75.0,440.0,gasa,3,n,5,694,0,0,694,0.0,0.0,1,0,2,1,4,4,7,1,4,detchd,1,1.0,352.0,4,3,2,0,0,34,0,0,0,0,3,na,0,3,2007,wd ,90350
653,1417,50,rl,60.0,9600,pave,na,1,lvl,1,corner,1,edwards,artery,norm,1fam,1.5fin,6,5,1924,1950,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,572.0,572.0,grav,2,n,3,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,7,0,0,na,0,0.0,0.0,0,0,1,0,8,128,0,0,0,0,0,na,0,4,2008,wd ,79000
654,2787,20,rl,70.0,9800,pave,na,1,lvl,1,corner,1,collgcr,norm,norm,1fam,1story,5,7,1972,1972,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,3,3,1,5,894.0,1,0.0,0.0,894.0,gasa,3,y,5,894,0,0,894,1.0,0.0,1,0,3,1,3,5,7,0,0,attchd,1,2.0,552.0,3,3,3,256,0,0,0,0,0,0,2,na,0,7,2006,wd ,149900
655,1037,20,rl,63.0,7560,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,5,1971,1971,hip,compshg,metalsd,metalsd,none,0.0,3,3,cblock,4,3,1,3,119.0,5,613.0,132.0,864.0,gasa,3,y,5,864,0,0,864,1.0,0.0,1,0,3,1,3,5,7,0,0,detchd,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,na,0,5,2008,wd ,123000
656,2659,70,rm,60.0,9600,pave,grvl,1,lvl,1,inside,1,oldtown,norm,norm,1fam,2story,4,2,1900,1950,gable,compshg,asbshng,stucco,none,0.0,3,3,brktil,3,2,1,1,0.0,1,0.0,1095.0,1095.0,gasw,2,n,5,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,5,0,0,2types,1,3.0,779.0,2,2,1,0,0,90,0,0,0,0,0,na,0,5,2006,wd ,87000
657,1567,80,rl,76.0,9880,pave,na,1,lvl,1,inside,1,mitchel,norm,norm,1fam,slvl,6,6,1977,1977,gable,compshg,plywood,plywood,none,0.0,3,3,cblock,3,3,3,5,522.0,1,0.0,574.0,1096.0,gasa,3,y,5,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,7,1,1,attchd,3,1.0,358.0,3,3,3,203,0,0,0,0,576,4,4,na,0,7,2008,wd ,171000
658,1225,50,rl,80.0,9600,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1.5fin,6,5,1950,1950,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,cblock,3,3,1,4,280.0,1,0.0,752.0,1032.0,gasa,3,y,4,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,7,0,0,attchd,1,1.0,288.0,3,3,3,0,0,96,0,0,0,0,0,na,0,4,2008,wd ,119000
659,685,20,rl,70.0,7931,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,5,1959,1959,hip,compshg,brkface,plywood,none,0.0,3,3,cblock,3,3,1,4,1148.0,1,0.0,0.0,1148.0,gasa,3,y,5,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,7,0,0,attchd,1,1.0,672.0,3,3,3,0,0,0,0,0,0,0,4,na,0,7,2009,wd ,132500
660,1358,70,rm,0.0,5100,pave,grvl,1,lvl,1,inside,1,oldtown,norm,norm,1fam,2story,8,7,1925,1996,hip,compshg,stucco,wd shng,none,0.0,3,4,pconc,3,3,1,1,0.0,1,0.0,588.0,588.0,gasa,2,y,5,833,833,0,1666,0.0,0.0,1,0,3,1,4,7,7,1,4,detchd,1,1.0,228.0,3,3,3,192,63,0,0,0,0,0,3,na,0,6,2008,wd ,161000
661,1461,60,rl,0.0,9720,pave,na,2,lvl,1,culdsac,1,collgcr,norm,norm,1fam,2story,9,5,2001,2002,gable,compshg,vinylsd,vinylsd,brkface,134.0,4,3,pconc,4,3,2,6,1194.0,1,0.0,163.0,1357.0,gasa,5,y,5,1366,581,0,1947,1.0,0.0,2,1,3,1,4,7,7,1,3,builtin,3,3.0,725.0,3,3,3,168,116,0,0,0,0,0,0,na,0,1,2008,wd ,274000
662,221,20,rl,70.0,8521,pave,na,1,lvl,1,fr2,1,sawyer,feedr,norm,1fam,1story,5,5,1967,1967,gable,compshg,hdboard,hdboard,none,0.0,3,3,cblock,3,3,1,5,842.0,1,0.0,70.0,912.0,gasa,3,y,5,912,0,0,912,0.0,0.0,1,0,3,1,3,5,7,1,2,detchd,1,1.0,336.0,3,3,3,0,0,0,0,0,0,0,3,na,0,5,2010,wd ,125000
663,2187,90,rl,52.0,8741,pave,na,1,lvl,1,inside,1,edwards,norm,norm,duplex,1story,5,6,1946,1950,gable,compshg,plywood,plywood,none,0.0,3,3,cblock,3,3,1,1,0.0,1,0.0,1195.0,1195.0,gasa,3,n,5,1195,0,0,1195,0.0,0.0,2,0,4,2,3,8,7,0,0,na,0,0.0,0.0,0,0,1,118,0,0,0,0,0,0,2,na,0,7,2007,wd ,98500
664,2504,20,rl,89.0,12461,pave,na,1,lvl,1,corner,1,noridge,norm,norm,1fam,1story,8,5,1994,1995,gable,compshg,imstucc,imstucc,none,0.0,4,3,pconc,4,3,1,6,1456.0,1,0.0,168.0,1624.0,gasa,5,y,5,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,7,1,2,attchd,2,3.0,757.0,3,3,3,0,114,192,0,0,0,0,4,na,0,7,2006,wd ,262000
665,855,20,rl,76.0,6950,pave,na,2,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,5,7,1979,1979,gable,compshg,hdboard,hdboard,brkface,40.0,3,3,cblock,3,3,1,5,710.0,4,72.0,132.0,914.0,gasa,3,y,5,914,0,0,914,1.0,0.0,1,0,2,1,3,5,7,0,0,attchd,1,2.0,444.0,3,3,3,0,0,0,0,0,0,0,0,na,0,10,2009,wd ,134900
666,2258,20,rl,115.0,16905,pave,na,1,lvl,1,inside,1,timber,norm,norm,1fam,1story,5,6,1959,1959,gable,compshg,vinylsd,vinylsd,none,0.0,3,4,cblock,3,3,4,4,967.0,1,0.0,383.0,1350.0,gasa,4,y,5,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,7,2,4,attchd,2,1.0,308.0,3,3,2,0,104,0,0,0,0,0,0,na,0,7,2007,wd ,170000
667,2205,70,rl,53.0,7155,pave,na,1,lvl,1,inside,1,crawfor,norm,norm,1fam,2story,6,8,1926,1991,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,686.0,686.0,gasa,3,y,5,686,775,0,1461,0.0,0.0,1,0,3,1,3,6,7,1,4,detchd,1,1.0,225.0,3,3,1,0,0,116,0,0,0,0,3,na,0,7,2007,wd ,135000
668,1158,60,rl,0.0,9205,pave,na,2,lvl,1,inside,1,noridge,norm,norm,1fam,2story,6,5,1990,1991,hip,compshg,hdboard,hdboard,brkface,304.0,4,3,pconc,4,3,1,5,704.0,1,0.0,226.0,930.0,gasa,5,y,5,1364,1319,0,2683,1.0,0.0,2,1,4,1,4,9,7,2,4,attchd,2,2.0,473.0,3,3,3,237,251,0,0,196,0,0,0,na,0,6,2008,wd ,290000
669,1741,20,rl,64.0,7697,pave,na,1,lvl,1,inside,1,gilbert,norm,norm,1fam,1story,7,6,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,0.0,4,3,pconc,4,3,1,1,0.0,1,0.0,1246.0,1246.0,gasa,5,y,5,1258,0,0,1258,0.0,0.0,2,0,3,1,4,6,7,0,0,attchd,2,2.0,462.0,3,3,3,0,0,0,0,0,0,0,0,na,0,8,2007,new,173500
670,2735,20,rl,78.0,7800,pave,na,1,bnk,1,inside,3,edwards,norm,norm,1fam,2story,5,8,1948,2002,gable,compshg,metalsd,metalsd,none,0.0,3,4,cblock,3,4,1,6,603.0,1,0.0,293.0,896.0,gasa,5,y,5,1112,896,0,2008,1.0,0.0,3,0,3,1,5,8,7,0,0,attchd,1,1.0,230.0,3,3,3,103,0,0,0,0,0,0,0,na,0,8,2006,wd ,225000
671,1888,20,rl,0.0,14357,pave,na,2,lvl,1,culdsac,1,names,norm,norm,1fam,1story,5,5,1961,1961,hip,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,3,3,1,5,311.0,2,167.0,386.0,864.0,gasa,3,y,5,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,7,1,3,attchd,2,2.0,440.0,3,3,3,128,0,0,0,0,0,0,0,na,0,8,2007,cwd,140500
672,2121,20,rl,65.0,8775,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,5,5,1994,1994,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,1,6,495.0,1,0.0,495.0,990.0,gasa,4,y,5,990,0,0,990,0.0,0.0,1,0,3,1,3,5,7,0,0,attchd,1,1.0,299.0,3,3,3,0,64,0,0,0,0,0,0,na,0,4,2007,wd ,126000
673,1176,160,fv,24.0,2645,pave,pave,1,lvl,1,inside,1,somerst,norm,norm,twnhs,2story,8,5,1999,1999,gable,compshg,metalsd,metalsd,brkface,466.0,4,3,pconc,4,3,1,6,612.0,1,0.0,348.0,960.0,gasa,5,y,5,962,624,0,1586,1.0,0.0,2,1,3,1,4,7,7,0,0,detchd,1,2.0,480.0,3,3,3,169,0,0,0,0,0,0,0,na,0,12,2008,wd ,170000
674,2773,20,rl,43.0,13568,pave,na,3,lvl,1,culdsac,1,collgcr,norm,norm,1fam,1story,5,5,1995,1995,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,1,5,716.0,1,0.0,274.0,990.0,gasa,5,y,5,990,0,0,990,0.0,1.0,1,0,3,1,3,5,7,0,0,attchd,1,2.0,576.0,3,3,3,224,0,0,0,0,0,0,0,na,0,7,2006,wd ,156000
675,2619,20,rl,47.0,16321,pave,na,2,lvl,1,culdsac,1,names,norm,norm,1fam,1story,5,6,1957,1997,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,4,4,1277.0,1,0.0,207.0,1484.0,gasa,3,y,5,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,7,2,4,attchd,2,1.0,319.0,3,3,3,288,258,0,0,0,0,0,0,na,0,12,2006,wd ,207500
676,1796,60,fv,72.0,8640,pave,na,1,lvl,1,inside,1,somerst,norm,norm,1fam,2story,8,5,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,3,6,350.0,1,0.0,546.0,896.0,gasa,5,y,5,896,896,0,1792,0.0,0.0,2,1,3,1,4,8,7,0,0,attchd,3,2.0,590.0,3,3,3,184,96,0,0,0,0,0,0,na,0,11,2007,new,255000
677,1598,180,rm,21.0,1596,pave,na,1,lvl,1,inside,1,meadowv,norm,norm,twnhs,slvl,4,6,1973,1973,gable,compshg,cemntbd,cmentbd,none,0.0,3,3,cblock,4,3,4,6,437.0,1,0.0,25.0,462.0,gasa,3,y,5,526,462,0,988,1.0,0.0,1,0,1,1,3,4,7,1,1,builtin,2,1.0,297.0,3,3,3,0,101,0,120,0,0,0,2,na,0,7,2008,wd ,94900
678,1965,20,rl,70.0,7315,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,6,1958,1958,hip,compshg,brkface,brkface,none,0.0,3,3,cblock,3,3,1,3,625.0,1,0.0,545.0,1170.0,gasa,3,y,5,1170,0,0,1170,0.0,1.0,1,0,3,1,3,6,7,1,3,attchd,2,1.0,338.0,3,3,3,0,0,0,0,225,0,0,0,na,0,3,2007,wd ,140000
679,2651,70,rm,42.0,7614,pave,grvl,1,lvl,1,inside,3,oldtown,norm,norm,1fam,2story,3,5,1905,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,brktil,3,2,2,1,0.0,1,0.0,738.0,738.0,gasa,4,y,4,714,662,0,1376,0.0,0.0,1,0,2,1,3,7,7,0,0,detchd,1,1.0,216.0,3,3,1,0,0,104,0,225,0,0,0,na,0,3,2006,wd ,96900
680,609,20,rl,0.0,11000,pave,na,2,lvl,1,culdsac,1,names,norm,norm,1fam,1story,5,6,1966,1966,gable,compshg,plywood,plywood,brkface,200.0,3,3,cblock,3,3,2,4,740.0,3,230.0,184.0,1154.0,gasa,5,y,5,1154,0,0,1154,0.0,0.0,1,1,3,1,3,6,7,1,1,attchd,2,2.0,480.0,3,3,3,0,58,0,0,0,0,0,3,na,0,11,2009,wd ,154000
681,1990,70,rm,0.0,10337,pave,pave,2,lvl,1,inside,1,oldtown,norm,norm,1fam,2story,8,9,1910,1999,hip,compshg,vinylsd,vinylsd,none,0.0,4,4,brktil,3,3,1,1,0.0,1,0.0,725.0,725.0,gasa,5,n,5,909,863,0,1772,0.0,0.0,2,1,3,1,4,7,7,0,0,detchd,1,2.0,816.0,3,3,3,0,0,0,0,0,0,0,3,na,0,5,2007,wd ,184900
682,1053,20,rl,114.0,14803,pave,na,1,lvl,1,inside,1,nridght,posn,posn,1fam,1story,10,5,2007,2008,hip,compshg,cemntbd,cmentbd,brkface,816.0,5,3,pconc,5,3,3,6,1636.0,1,0.0,442.0,2078.0,gasa,5,y,5,2084,0,0,2084,1.0,0.0,2,0,2,1,5,7,7,1,4,attchd,3,3.0,1220.0,3,3,3,188,45,0,0,0,0,0,0,na,0,6,2008,new,385000
683,2877,30,rm,50.0,8765,pave,grvl,1,lvl,1,inside,1,idotrr,norm,norm,1fam,1story,4,6,1936,1950,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,1,5,285.0,1,0.0,666.0,951.0,gasa,5,n,5,951,0,0,951,0.0,0.0,1,0,2,1,3,6,7,0,0,detchd,1,1.0,327.0,3,3,3,0,28,0,0,0,0,0,0,na,0,4,2006,wd ,106500
684,497,60,rl,106.0,12720,pave,na,1,lvl,1,inside,1,noridge,norm,norm,1fam,2story,8,5,2000,2000,gable,compshg,vinylsd,vinylsd,brkface,150.0,4,3,pconc,4,3,2,6,1173.0,1,0.0,282.0,1455.0,gasa,5,y,5,1466,1221,0,2687,1.0,0.0,2,1,4,1,4,10,7,2,3,builtin,2,3.0,810.0,3,3,3,252,30,0,0,0,0,0,0,na,0,9,2009,wd ,327000
685,514,20,rl,85.0,11128,pave,na,1,lvl,1,corner,1,somerst,posn,posn,1fam,1story,9,5,2005,2006,hip,compshg,vinylsd,vinylsd,stone,198.0,5,3,pconc,5,3,4,6,2158.0,1,0.0,300.0,2458.0,gasa,5,y,5,2490,0,0,2490,1.0,0.0,2,0,2,1,5,9,7,2,4,attchd,3,3.0,795.0,3,3,3,70,226,0,0,0,0,0,4,na,0,10,2009,wd ,468000
686,759,50,rm,60.0,5160,pave,na,1,lvl,1,corner,1,idotrr,norm,norm,1fam,1.5fin,6,6,1927,1950,gable,compshg,metalsd,metalsd,none,0.0,3,2,brktil,3,3,1,1,0.0,1,0.0,1204.0,1204.0,gasa,3,y,4,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,7,0,0,detchd,1,1.0,384.0,2,3,3,0,0,148,0,0,0,0,0,na,0,8,2009,wd ,135000
687,2474,20,rl,63.0,13072,pave,na,1,lvl,1,inside,1,sawyerw,rrae,norm,1fam,1story,6,5,2005,2005,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,1,1,0.0,1,0.0,1141.0,1141.0,gasa,5,y,5,1141,0,0,1141,0.0,0.0,1,1,3,1,3,6,7,0,0,detchd,1,2.0,484.0,3,3,3,0,0,0,0,0,0,0,0,na,0,3,2006,wd ,142500
688,1193,60,rl,73.0,8814,pave,na,1,lvl,1,inside,1,names,feedr,norm,1fam,2story,5,6,1968,1968,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,1,2,732.0,1,0.0,0.0,732.0,gasa,5,y,5,732,732,0,1464,0.0,0.0,1,1,4,1,3,7,7,0,0,attchd,1,2.0,470.0,3,3,3,0,40,0,0,0,0,0,0,na,0,6,2008,wd ,141000
689,1415,190,rl,70.0,7000,pave,na,1,lvl,1,inside,1,edwards,norm,norm,2fmcon,2story,5,7,1910,1991,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,4,3,4,6,969.0,1,0.0,148.0,1117.0,gasa,3,y,5,820,527,0,1347,1.0,0.0,1,0,3,1,3,5,7,0,0,na,0,0.0,0.0,0,0,1,85,0,148,0,0,0,0,0,na,0,1,2008,wd ,107500
690,2048,190,rl,59.0,4484,pave,na,2,lvl,1,corner,1,swisu,norm,norm,2fmcon,1.5fin,5,6,1942,1979,gable,compshg,plywood,plywood,none,0.0,3,3,cblock,3,3,1,5,485.0,1,0.0,187.0,672.0,gasa,3,n,5,778,504,0,1282,1.0,0.0,1,0,2,1,3,4,7,0,0,detchd,1,1.0,240.0,3,3,3,0,88,0,0,0,0,0,3,na,0,7,2007,wd ,108500
691,2483,60,rl,0.0,9019,pave,na,2,lvl,1,inside,1,sawyerw,rrae,norm,1fam,2story,6,5,1994,1994,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,1,5,274.0,1,0.0,362.0,636.0,gasa,5,y,5,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,7,0,0,attchd,3,2.0,472.0,3,3,3,0,40,0,0,0,0,0,0,na,0,7,2006,wd ,150000
692,2883,50,c (all),60.0,8520,grvl,na,1,bnk,1,inside,1,idotrr,norm,norm,1fam,1.5fin,3,5,1916,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,pconc,2,2,1,1,0.0,1,0.0,216.0,216.0,gasa,2,n,5,576,360,0,936,0.0,0.0,1,0,2,1,3,6,7,0,0,na,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,na,0,4,2006,wd ,78000
693,1111,20,rl,92.0,11932,pave,na,1,lvl,1,fr2,1,somerst,feedr,norm,1fam,1story,8,5,2007,2008,gable,compshg,vinylsd,vinylsd,stone,186.0,4,3,pconc,4,3,1,1,0.0,1,0.0,1580.0,1580.0,gasa,5,y,5,1580,0,0,1580,0.0,0.0,2,0,3,1,4,7,7,0,0,attchd,2,3.0,830.0,3,3,3,0,24,0,0,0,0,0,0,na,0,6,2008,conld,235128
694,2072,20,rl,0.0,115149,pave,na,3,low,1,culdsac,2,clearcr,norm,norm,1fam,1story,7,5,1971,2002,gable,compshg,plywood,plywood,stone,351.0,3,3,cblock,4,3,4,6,1219.0,1,0.0,424.0,1643.0,gasa,3,y,5,1824,0,0,1824,1.0,0.0,2,0,2,1,4,5,7,2,3,attchd,1,2.0,739.0,3,3,3,380,48,0,0,0,0,0,0,na,0,6,2007,wd ,302000
695,1450,20,rl,40.0,14330,pave,na,2,lvl,1,culdsac,1,collgcr,norm,norm,1fam,1story,5,6,1975,2001,gable,compshg,plywood,wd sdng,none,0.0,3,3,cblock,3,3,1,3,88.0,5,596.0,180.0,864.0,gasa,3,y,5,1558,0,0,1558,1.0,0.0,2,0,2,1,3,5,5,0,0,attchd,3,2.0,440.0,3,3,3,140,0,239,0,227,0,0,0,na,0,8,2008,wd ,163000
696,274,30,rl,67.0,8777,pave,na,1,lvl,1,inside,3,edwards,feedr,norm,1fam,1story,3,6,1945,2007,gable,compshg,vinylsd,vinylsd,none,0.0,3,4,cblock,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,3,n,5,640,0,0,640,0.0,0.0,1,0,2,1,3,5,6,0,0,detchd,1,1.0,240.0,3,3,1,0,0,0,0,0,0,0,0,na,0,4,2010,conld,84900
697,413,160,rl,24.0,2308,pave,na,1,lvl,1,inside,1,npkvill,norm,norm,twnhse,2story,6,5,1974,1974,gable,compshg,plywood,brk cmn,none,0.0,3,3,cblock,3,3,1,5,257.0,3,495.0,103.0,855.0,gasa,3,y,5,855,467,0,1322,0.0,1.0,2,1,3,1,3,6,7,1,2,attchd,1,2.0,440.0,3,3,3,260,0,0,0,0,0,0,0,na,0,6,2009,wd ,147000
698,751,70,rm,50.0,2500,pave,pave,1,lvl,1,corner,1,oldtown,norm,norm,1fam,2story,7,8,1915,2005,gable,compshg,stucco,stucco,none,0.0,4,3,pconc,3,3,1,5,299.0,1,0.0,611.0,910.0,gasa,5,y,5,916,910,0,1826,1.0,0.0,1,1,4,1,5,7,5,1,4,attchd,1,1.0,164.0,2,2,3,0,0,0,0,0,0,0,0,na,0,6,2009,wd ,155000
699,2897,20,rl,50.0,8049,pave,na,2,lvl,1,culdsac,1,timber,norm,norm,1fam,1story,7,5,1990,1990,hip,compshg,hdboard,hdboard,brkface,54.0,3,3,cblock,4,3,1,5,1053.0,1,0.0,256.0,1309.0,gasa,3,y,5,1339,0,0,1339,1.0,0.0,2,0,2,1,3,6,7,1,3,attchd,3,2.0,484.0,4,4,3,0,58,0,0,90,0,0,0,na,0,7,2006,wd ,180000
700,207,190,rm,70.0,5600,pave,na,1,lvl,1,inside,1,idotrr,norm,norm,2fmcon,2story,4,5,1930,1950,hip,compshg,vinylsd,wd shng,none,0.0,2,2,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,2,n,5,372,720,0,1092,0.0,0.0,2,0,3,2,2,7,4,0,0,na,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,othr,3500,7,2010,wd ,55000
701,2269,80,rl,73.0,9590,pave,na,2,lvl,1,corner,1,timber,norm,norm,1fam,slvl,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,442.0,4,3,pconc,5,3,3,6,786.0,1,0.0,82.0,868.0,gasa,5,y,5,1146,0,0,1146,1.0,0.0,2,0,3,1,4,6,7,1,4,attchd,3,2.0,438.0,3,3,3,160,22,0,0,0,0,0,0,na,0,5,2007,wd ,187500
702,891,80,rl,72.0,7200,pave,na,1,lvl,1,inside,1,edwards,norm,norm,1fam,slvl,6,6,1976,1976,hip,compshg,metalsd,metalsd,brkface,255.0,3,3,cblock,3,3,3,5,631.0,1,0.0,410.0,1041.0,gasa,5,y,5,1125,0,0,1125,1.0,0.0,1,0,3,1,3,6,7,1,2,detchd,1,1.0,352.0,3,3,3,296,0,0,0,0,0,0,2,na,0,10,2009,wd ,125000
